event,id,race,score,time
0,6601,0,1,36244806.0
0,6591,0,1,36244807.0
0,6164,0,1,36244808.0
1,5367,#,#,36244809.0
1,5170,#,#,36244810.0
1,3168,#,#,36244811.0
0,1568,5,2,36244812.0
1,1471,#,#,36244813.0
0,1177,2,1,36244814.0
0,11647,0,5,36331200.0
0,10303,3,7,36331201.0
1,9940,#,#,36331202.0
0,9176,2,1,36331203.0
0,8719,2,1,36331204.0
0,8231,0,1,36331205.0
0,6041,2,1,36331206.0
0,5322,2,1,36331207.0
0,5191,5,8,36331208.0
0,4265,0,8,36331209.0
1,3950,#,#,36331210.0
0,3872,2,4,36331211.0
0,3823,5,7,36331212.0
0,2845,2,7,36331213.0
1,2318,#,#,36331214.0
0,2054,2,2,36331215.0
0,1063,0,6,36331216.0
0,857,0,8,36331217.0
0,782,0,9,36331218.0
0,566,0,8,36331219.0
0,522,2,1,36331220.0
0,11520,0,1,36417600.0
1,11147,#,#,36417601.0
0,11129,0,8,36417602.0
0,10301,0,3,36417603.0
0,9266,0,5,36417604.0
0,8042,5,1,36417605.0
0,8030,0,8,36417606.0
0,7178,0,6,36417607.0
0,7039,2,1,36417608.0
0,4558,2,1,36417609.0
0,2928,0,2,36417610.0
1,2885,#,#,36417611.0
0,2804,0,4,36417612.0
0,2405,0,3,36417613.0
0,724,2,1,36417614.0
0,10980,0,2,36504000.0
0,8360,0,9,36504001.0
0,7553,5,5,36504002.0
0,5885,2,3,36504003.0
0,2728,1,3,36504004.0
0,2653,2,1,36504005.0
0,975,0,3,36504006.0
0,11467,5,3,36590400.0
0,11463,2,5,36590401.0
0,11375,2,2,36590402.0
0,10622,0,6,36590403.0
0,7866,0,8,36590404.0
0,7497,0,8,36590405.0
0,6402,0,3,36590406.0
1,5652,#,#,36590407.0
1,4240,#,#,36590408.0
0,2768,2,2,36590409.0
0,2554,2,2,36590410.0
0,1086,0,5,36590411.0
1,10677,#,#,36676800.0
0,10169,2,7,36676801.0
0,9430,0,5,36676802.0
0,9413,0,9,36676803.0
0,9338,0,1,36676804.0
0,4014,0,8,36676805.0
1,3517,#,#,36676806.0
0,2738,5,1,36676807.0
0,1342,0,7,36676808.0
0,9681,0,7,36763200.0
0,8546,2,5,36763201.0
0,8507,5,4,36763202.0
0,7909,0,4,36763203.0
0,6631,0,5,36763204.0
0,6527,0,2,36763205.0
1,6314,#,#,36763206.0
0,6236,1,1,36763207.0
1,5730,#,#,36763208.0
0,5176,0,2,36763209.0
0,2084,0,10,36763210.0
0,1367,0,2,36763211.0
0,1161,0,8,36763212.0
0,505,0,1,36763213.0
1,385,#,#,36763214.0
0,11506,2,1,36849600.0
0,11384,5,1,36849601.0
0,10908,0,10,36849602.0
0,10649,0,5,36849603.0
0,9100,0,5,36849604.0
0,8971,0,4,36849605.0
0,8589,2,1,36849606.0
1,7285,#,#,36849607.0
0,3937,0,4,36849608.0
0,3516,5,3,36849609.0
1,3335,#,#,36849610.0
0,1754,2,1,36849611.0
0,1550,2,1,36849612.0
0,1354,3,1,36849613.0
0,499,2,5,36849614.0
0,269,2,1,36849615.0
0,11751,3,1,36936000.0
1,11386,#,#,36936001.0
0,10886,0,7,36936002.0
0,10660,3,2,36936003.0
0,10584,2,5,36936004.0
0,8106,0,1,36936005.0
0,7216,0,8,36936006.0
0,5365,2,1,36936007.0
0,5033,0,1,36936008.0
0,4955,0,9,36936009.0
0,1730,0,4,36936010.0
1,1604,#,#,36936011.0
0,816,2,5,36936012.0
0,11112,0,1,37022400.0
0,7790,0,8,37022401.0
1,7497,#,#,37022402.0
0,7396,3,1,37022403.0
0,6186,0,3,37022404.0
0,3180,0,10,37022405.0
0,2569,2,2,37022406.0
0,1559,2,4,37022407.0
0,1431,2,5,37022408.0
0,669,0,10,37022409.0
0,423,2,1,37022410.0
0,10451,0,4,37108800.0
0,9815,0,3,37108801.0
0,9707,5,7,37108802.0
1,9442,#,#,37108803.0
0,8575,0,2,37108804.0
0,8479,0,4,37108805.0
0,8400,3,1,37108806.0
0,6783,0,9,37108807.0
1,5889,#,#,37108808.0
0,5535,2,6,37108809.0
0,4661,0,2,37108810.0
0,4042,2,1,37108811.0
0,2737,0,8,37108812.0
0,2074,5,1,37108813.0
0,7943,3,1,37195200.0
0,7551,0,2,37195201.0
0,7522,0,2,37195202.0
0,5349,2,10,37195203.0
0,5330,0,1,37195204.0
0,4726,5,1,37195205.0
0,4384,0,9,37195206.0
0,2801,5,5,37195207.0
1,2311,#,#,37195208.0
1,2226,#,#,37195209.0
0,1589,5,1,37195210.0
0,1440,0,10,37195211.0
0,1156,0,2,37195212.0
0,10103,2,8,37281600.0
1,7631,#,#,37281601.0
1,7385,#,#,37281602.0
1,7342,#,#,37281603.0
0,4081,2,3,37281604.0
0,3761,0,5,37281605.0
0,1599,2,1,37281606.0
0,11000,0,2,37368000.0
0,10958,2,6,37368001.0
0,10051,2,10,37368002.0
0,7931,0,2,37368003.0
1,7305,#,#,37368004.0
0,7204,2,3,37368005.0
0,7157,3,2,37368006.0
0,6022,2,3,37368007.0
0,5906,0,6,37368008.0
0,5600,0,5,37368009.0
0,4037,2,8,37368010.0
0,99,5,1,37368011.0
0,6204,0,2,37454400.0
0,2125,2,3,37454401.0
0,1605,3,3,37454402.0
0,1570,3,2,37454403.0
0,1452,2,5,37454404.0
0,716,0,2,37454405.0
0,11474,0,10,37540800.0
1,11450,#,#,37540801.0
1,10372,#,#,37540802.0
0,10327,2,5,37540803.0
1,10298,#,#,37540804.0
0,8807,3,8,37540805.0
0,8136,2,1,37540806.0
0,7690,2,3,37540807.0
0,6584,2,3,37540808.0
0,5451,2,1,37540809.0
0,5255,0,1,37540810.0
0,4911,0,9,37540811.0
1,3807,#,#,37540812.0
0,3358,0,1,37540813.0
0,2587,0,9,37540814.0
0,1439,2,4,37540815.0
1,1032,#,#,37540816.0
0,11628,5,1,37627200.0
0,10230,2,1,37627201.0
0,7770,0,5,37627202.0
0,6567,2,8,37627203.0
1,6497,#,#,37627204.0
0,6459,0,6,37627205.0
0,4355,0,10,37627206.0
0,4300,2,1,37627207.0
0,2021,5,1,37627208.0
0,1903,2,2,37627209.0
0,1858,2,10,37627210.0
0,1435,0,2,37627211.0
0,1209,2,4,37627212.0
0,1134,0,9,37627213.0
0,382,2,5,37627214.0
0,10556,0,3,37713600.0
0,10247,0,7,37713601.0
0,10189,0,10,37713602.0
0,10096,5,4,37713603.0
0,9651,3,1,37713604.0
0,9097,0,6,37713605.0
0,9030,3,3,37713606.0
0,3925,0,3,37713607.0
0,3374,2,1,37713608.0
0,2294,2,3,37713609.0
0,1618,5,1,37713610.0
0,1119,0,9,37713611.0
1,993,#,#,37713612.0
0,502,0,3,37713613.0
1,3652,#,#,37800000.0
0,3508,0,5,37800001.0
0,2493,2,6,37800002.0
1,902,#,#,37800003.0
1,657,#,#,37800004.0
0,11615,0,1,37886400.0
0,11421,2,3,37886401.0
0,8625,0,2,37886402.0
0,8558,0,1,37886403.0
1,7454,#,#,37886404.0
0,5887,0,7,37886405.0
1,5557,#,#,37886406.0
0,4599,0,2,37886407.0
0,4038,2,6,37886408.0
0,3218,5,4,37886409.0
0,1074,0,8,37886410.0
0,11215,0,3,37972800.0
0,10827,2,1,37972801.0
0,10626,2,1,37972802.0
1,10129,#,#,37972803.0
1,10019,#,#,37972804.0
1,8219,#,#,37972805.0
0,5760,2,1,37972806.0
0,5701,3,4,37972807.0
0,3585,2,1,37972808.0
0,3427,2,1,37972809.0
1,3406,#,#,37972810.0
0,2854,0,9,37972811.0
0,2619,0,3,37972812.0
0,2613,2,1,37972813.0
1,2182,#,#,37972814.0
0,10,2,1,37972815.0
0,11644,0,5,38059200.0
0,10061,0,1,38059201.0
0,9632,2,1,38059202.0
0,8180,0,6,38059203.0
0,8098,0,5,38059204.0
0,8065,0,2,38059205.0
0,7648,0,3,38059206.0
0,7446,2,1,38059207.0
1,7100,#,#,38059208.0
1,6420,#,#,38059209.0
0,4683,3,1,38059210.0
1,4384,#,#,38059211.0
0,3946,0,2,38059212.0
0,3457,0,1,38059213.0
0,2756,0,5,38059214.0
0,2401,0,1,38059215.0
0,11069,2,9,38145600.0
1,11053,#,#,38145601.0
1,11003,#,#,38145602.0
0,10520,0,4,38145603.0
0,10514,2,9,38145604.0
0,8574,2,2,38145605.0
0,8265,0,3,38145606.0
0,7516,0,8,38145607.0
1,7457,#,#,38145608.0
1,7380,#,#,38145609.0
1,7308,#,#,38145610.0
0,6944,2,1,38145611.0
0,6834,3,1,38145612.0
0,5942,2,7,38145613.0
0,5095,0,4,38145614.0
0,4064,2,4,38145615.0
1,2620,#,#,38145616.0
0,970,0,6,38145617.0
0,11111,2,6,38232000.0
0,9557,0,4,38232001.0
0,7141,2,1,38232002.0
0,4026,3,2,38232003.0
1,3906,#,#,38232004.0
0,3779,0,5,38232005.0
0,2343,2,1,38232006.0
0,2133,5,4,38232007.0
0,1256,0,10,38232008.0
0,204,0,8,38232009.0
0,11750,0,1,38318400.0
0,11117,0,1,38318401.0
1,11034,#,#,38318402.0
0,10562,0,6,38318403.0
0,10357,2,2,38318404.0
0,9375,0,7,38318405.0
0,9075,3,2,38318406.0
0,6943,0,3,38318407.0
0,6815,0,9,38318408.0
0,6521,2,6,38318409.0
0,6360,2,3,38318410.0
0,5976,2,1,38318411.0
1,5191,#,#,38318412.0
0,4578,0,1,38318413.0
0,4403,0,7,38318414.0
0,3378,0,6,38318415.0
0,3175,2,1,38318416.0
0,3036,0,1,38318417.0
1,2176,#,#,38318418.0
1,1250,#,#,38318419.0
0,11171,2,7,38404800.0
0,11049,2,3,38404801.0
1,8278,#,#,38404802.0
0,7796,0,8,38404803.0
0,6686,2,2,38404804.0
0,5902,0,8,38404805.0
1,5782,#,#,38404806.0
0,4415,0,1,38404807.0
0,2623,0,2,38404808.0
0,2393,0,3,38404809.0
0,1069,2,1,38404810.0
0,835,0,9,38404811.0
0,11197,0,2,38491200.0
0,9971,2,1,38491201.0
0,9842,3,1,38491202.0
0,9284,2,1,38491203.0
0,8711,5,6,38491204.0
0,5946,3,2,38491205.0
1,5447,#,#,38491206.0
1,5374,#,#,38491207.0
1,4871,#,#,38491208.0
0,3232,0,1,38491209.0
0,2523,0,3,38491210.0
0,2279,0,7,38491211.0
0,1282,0,8,38491212.0
0,1230,0,3,38491213.0
1,823,#,#,38491214.0
0,11021,0,3,38577600.0
0,9357,0,4,38577601.0
0,9023,2,1,38577602.0
0,8964,0,4,38577603.0
0,8858,0,6,38577604.0
0,7240,0,3,38577605.0
0,5428,2,4,38577606.0
0,5096,0,4,38577607.0
0,4556,0,4,38577608.0
1,1332,#,#,38577609.0
1,597,#,#,38577610.0
0,11336,0,4,38664000.0
0,10083,2,1,38664001.0
0,9559,3,1,38664002.0
0,6735,3,1,38664003.0
0,6125,0,1,38664004.0
0,4953,0,2,38664005.0
0,3648,0,6,38664006.0
0,3217,2,2,38664007.0
0,2209,3,3,38664008.0
1,1702,#,#,38664009.0
0,1244,2,4,38664010.0
0,11075,3,9,38750400.0
1,10346,#,#,38750401.0
1,10189,#,#,38750402.0
0,10167,0,6,38750403.0
1,9232,#,#,38750404.0
0,6850,2,9,38750405.0
0,5761,2,3,38750406.0
0,1913,0,4,38750407.0
0,933,2,9,38750408.0
0,11292,0,1,38836800.0
0,11089,0,5,38836801.0
0,10866,0,1,38836802.0
0,10720,0,6,38836803.0
0,8729,2,1,38836804.0
0,8181,0,7,38836805.0
0,6836,2,3,38836806.0
0,5954,3,1,38836807.0
0,5880,0,2,38836808.0
0,5473,0,2,38836809.0
0,5100,2,4,38836810.0
0,5040,2,8,38836811.0
1,4457,#,#,38836812.0
1,3460,#,#,38836813.0
0,3248,2,1,38836814.0
0,2289,2,10,38836815.0
0,2193,2,3,38836816.0
1,2180,#,#,38836817.0
0,134,2,5,38836818.0
0,10752,2,4,38923200.0
0,10118,3,1,38923201.0
1,9703,#,#,38923202.0
0,7646,0,6,38923203.0
0,7393,0,10,38923204.0
0,6620,0,7,38923205.0
0,6539,5,1,38923206.0
0,4400,2,1,38923207.0
1,2737,#,#,38923208.0
1,2504,#,#,38923209.0
0,1951,0,3,38923210.0
0,1590,0,1,38923211.0
0,11737,0,6,39009600.0
0,10052,0,5,39009601.0
0,9905,2,5,39009602.0
0,9758,2,4,39009603.0
0,8156,2,4,39009604.0
0,6751,2,2,39009605.0
0,3542,2,6,39009606.0
0,3351,0,4,39009607.0
0,66,2,10,39009608.0
0,11679,0,3,39096000.0
0,10409,2,2,39096001.0
0,9789,0,1,39096002.0
1,8799,#,#,39096003.0
0,8420,2,1,39096004.0
0,6273,0,6,39096005.0
0,3357,0,4,39096006.0
0,2682,0,2,39096007.0
0,1774,2,2,39096008.0
0,1293,0,5,39096009.0
0,11729,2,1,39182400.0
0,10228,2,1,39182401.0
0,9791,2,5,39182402.0
0,8474,0,10,39182403.0
0,7185,3,4,39182404.0
0,7126,2,1,39182405.0
0,4353,2,1,39182406.0
0,4263,2,1,39182407.0
0,2578,5,4,39182408.0
0,1502,2,2,39182409.0
0,565,2,7,39182410.0
0,11749,2,7,39268800.0
0,10394,0,1,39268801.0
1,8855,#,#,39268802.0
0,8716,0,1,39268803.0
0,8036,3,1,39268804.0
0,6737,0,4,39268805.0
1,6022,#,#,39268806.0
0,3989,3,2,39268807.0
0,3864,2,1,39268808.0
0,2861,3,2,39268809.0
1,2327,#,#,39268810.0
0,1530,3,1,39268811.0
0,1412,3,1,39268812.0
1,8,#,#,39268813.0
0,11663,5,1,39355200.0
1,11537,#,#,39355201.0
0,10606,2,9,39355202.0
0,9851,0,1,39355203.0
1,7838,#,#,39355204.0
0,7814,2,4,39355205.0
1,7522,#,#,39355206.0
0,5622,2,3,39355207.0
0,4964,0,8,39355208.0
0,4433,3,2,39355209.0
1,4207,#,#,39355210.0
0,3594,0,4,39355211.0
0,3340,0,7,39355212.0
0,384,0,3,39355213.0
0,6275,0,5,39441600.0
0,6020,0,3,39441601.0
0,5940,3,5,39441602.0
1,5762,#,#,39441603.0
1,5075,#,#,39441604.0
0,4532,0,8,39441605.0
1,4323,#,#,39441606.0
0,3496,0,1,39441607.0
0,2596,0,10,39441608.0
0,1797,0,9,39441609.0
0,1183,2,4,39441610.0
1,11021,#,#,39528000.0
0,10393,0,10,39528001.0
0,10074,3,1,39528002.0
0,9696,2,9,39528003.0
0,8377,2,4,39528004.0
1,7793,#,#,39528005.0
1,7420,#,#,39528006.0
0,6855,2,2,39528007.0
1,5289,#,#,39528008.0
1,4914,#,#,39528009.0
0,4869,0,1,39528010.0
0,4585,0,1,39528011.0
0,2889,0,4,39528012.0
1,2753,#,#,39528013.0
0,2124,2,1,39528014.0
0,1645,0,6,39528015.0
1,1588,#,#,39528016.0
1,1452,#,#,39528017.0
1,1119,#,#,39528018.0
0,11446,0,1,39614400.0
0,10385,2,9,39614401.0
0,8383,2,1,39614402.0
1,6469,#,#,39614403.0
0,6356,3,1,39614404.0
0,4224,0,1,39614405.0
1,2644,#,#,39614406.0
0,2113,0,9,39614407.0
0,256,0,6,39614408.0
1,178,#,#,39614409.0
1,10728,#,#,39700800.0
0,10024,3,4,39700801.0
1,9601,#,#,39700802.0
0,7857,0,10,39700803.0
1,6462,#,#,39700804.0
0,5509,0,10,39700805.0
1,4341,#,#,39700806.0
0,4326,0,5,39700807.0
1,1107,#,#,39700808.0
1,693,#,#,39700809.0
1,66,#,#,39700810.0
1,11212,#,#,39787200.0
0,10501,0,4,39787201.0
0,6465,0,2,39787202.0
0,6168,2,1,39787203.0
1,5444,#,#,39787204.0
1,5312,#,#,39787205.0
0,1628,0,1,39787206.0
1,1077,#,#,39787207.0
0,479,2,4,39787208.0
1,464,#,#,39787209.0
0,427,2,7,39787210.0
0,59,2,2,39787211.0
0,11402,2,3,39873600.0
0,11270,2,6,39873601.0
0,11172,0,6,39873602.0
0,9757,0,6,39873603.0
0,8937,0,6,39873604.0
0,8880,0,6,39873605.0
0,8371,0,1,39873606.0
0,7828,2,1,39873607.0
0,7566,0,1,39873608.0
0,7418,2,2,39873609.0
1,5836,#,#,39873610.0
0,4981,2,2,39873611.0
0,4396,2,2,39873612.0
0,3959,5,4,39873613.0
1,3323,#,#,39873614.0
0,2878,2,4,39873615.0
0,1771,3,3,39873616.0
0,1389,0,7,39873617.0
0,860,2,3,39873618.0
0,832,2,1,39873619.0
0,815,2,3,39873620.0
1,11164,#,#,39960000.0
0,9050,0,1,39960001.0
0,5529,0,2,39960002.0
0,5018,0,10,39960003.0
0,4838,0,3,39960004.0
0,4822,0,10,39960005.0
1,4190,#,#,39960006.0
0,2001,0,3,39960007.0
0,1586,2,6,39960008.0
0,563,2,1,39960009.0
0,11379,2,1,40046400.0
0,9251,2,4,40046401.0
0,8748,2,3,40046402.0
1,8400,#,#,40046403.0
1,7835,#,#,40046404.0
0,7313,0,2,40046405.0
0,6158,0,4,40046406.0
0,4420,2,3,40046407.0
1,2493,#,#,40046408.0
1,2448,#,#,40046409.0
0,2274,2,4,40046410.0
0,550,3,7,40046411.0
1,11574,#,#,40132800.0
1,11429,#,#,40132801.0
0,10352,2,6,40132802.0
0,9525,3,1,40132803.0
0,7789,2,2,40132804.0
0,6364,0,8,40132805.0
0,6363,0,8,40132806.0
0,5897,2,2,40132807.0
1,4964,#,#,40132808.0
0,2773,0,7,40132809.0
0,2017,2,2,40132810.0
0,931,3,4,40132811.0
0,373,5,2,40132812.0
0,11318,3,10,40219200.0
0,10630,0,3,40219201.0
0,9191,0,9,40219202.0
1,8190,#,#,40219203.0
1,6915,#,#,40219204.0
0,5462,0,4,40219205.0
0,5098,0,9,40219206.0
0,3162,2,7,40219207.0
0,2866,2,1,40219208.0
1,1927,#,#,40219209.0
0,1005,0,2,40219210.0
1,11404,#,#,40305600.0
0,10836,0,6,40305601.0
0,10108,5,1,40305602.0
0,9701,2,4,40305603.0
0,8543,0,10,40305604.0
0,8313,5,2,40305605.0
1,6226,#,#,40305606.0
0,4529,0,3,40305607.0
0,2229,2,4,40305608.0
0,10331,0,7,40392000.0
0,9688,2,2,40392001.0
0,9158,5,3,40392002.0
0,8795,0,3,40392003.0
1,7862,#,#,40392004.0
0,4890,0,2,40392005.0
0,4159,2,2,40392006.0
1,2361,#,#,40392007.0
1,2153,#,#,40392008.0
0,942,2,3,40392009.0
0,813,0,4,40392010.0
1,10457,#,#,40478400.0
0,7849,2,1,40478401.0
0,7831,2,3,40478402.0
0,7518,5,1,40478403.0
0,5359,5,2,40478404.0
1,4198,#,#,40478405.0
0,3955,3,1,40478406.0
0,89,0,1,40478407.0
0,11614,3,4,40564800.0
0,10458,5,4,40564801.0
0,10315,0,1,40564802.0
0,10146,1,2,40564803.0
0,9489,2,4,40564804.0
0,9482,0,6,40564805.0
0,9278,1,1,40564806.0
0,8918,2,2,40564807.0
0,7315,0,5,40564808.0
0,6675,2,1,40564809.0
1,5873,#,#,40564810.0
1,2854,#,#,40564811.0
1,1408,#,#,40564812.0
0,655,2,2,40564813.0
0,10780,2,1,40651200.0
0,9441,0,9,40651201.0
0,9140,0,3,40651202.0
0,8763,0,2,40651203.0
1,8543,#,#,40651204.0
0,8186,0,3,40651205.0
1,7369,#,#,40651206.0
1,7074,#,#,40651207.0
0,5124,0,10,40651208.0
0,5004,0,2,40651209.0
0,4386,3,9,40651210.0
1,4128,#,#,40651211.0
0,4013,2,9,40651212.0
0,3599,5,4,40651213.0
0,3362,0,9,40651214.0
0,3102,0,3,40651215.0
0,1108,0,6,40651216.0
0,554,2,8,40651217.0
0,11593,0,3,40737600.0
1,11529,#,#,40737601.0
0,10152,5,2,40737602.0
0,10150,0,2,40737603.0
0,9697,0,6,40737604.0
1,9115,#,#,40737605.0
1,8992,#,#,40737606.0
0,7926,2,1,40737607.0
0,7778,2,1,40737608.0
0,7515,0,9,40737609.0
0,6059,2,6,40737610.0
1,4256,#,#,40737611.0
0,3808,2,8,40737612.0
0,2849,0,8,40737613.0
0,2725,0,3,40737614.0
0,2530,0,6,40737615.0
0,2253,0,2,40737616.0
0,1703,2,6,40737617.0
0,10824,0,4,40824000.0
0,7845,0,7,40824001.0
0,7787,2,5,40824002.0
0,7091,5,7,40824003.0
0,4862,5,8,40824004.0
0,4543,2,2,40824005.0
0,3583,2,10,40824006.0
1,3027,#,#,40824007.0
0,2214,2,4,40824008.0
0,2203,0,3,40824009.0
0,1963,2,1,40824010.0
0,9674,2,8,40910400.0
0,9225,0,8,40910401.0
1,4407,#,#,40910402.0
0,2719,0,4,40910403.0
0,358,2,2,40910404.0
0,223,0,8,40910405.0
0,10978,2,3,40996800.0
0,5173,0,3,40996801.0
0,4167,0,4,40996802.0
0,3276,0,1,40996803.0
0,11604,0,3,41083200.0
1,11338,#,#,41083201.0
1,10218,#,#,41083202.0
0,7879,5,4,41083203.0
0,7616,0,1,41083204.0
0,6419,2,2,41083205.0
0,5357,2,4,41083206.0
0,5159,2,9,41083207.0
0,4030,2,2,41083208.0
1,11531,#,#,41169600.0
0,11108,2,6,41169601.0
0,10613,5,6,41169602.0
0,9841,0,3,41169603.0
1,7612,#,#,41169604.0
1,7572,#,#,41169605.0
0,7282,0,5,41169606.0
1,6968,#,#,41169607.0
0,6529,5,3,41169608.0
0,6295,2,2,41169609.0
1,4362,#,#,41169610.0
0,4044,2,3,41169611.0
0,3581,2,5,41169612.0
0,3569,0,3,41169613.0
0,2598,0,7,41169614.0
0,2545,0,4,41169615.0
0,324,5,2,41169616.0
1,10936,#,#,41256000.0
0,10857,0,6,41256001.0
1,9877,#,#,41256002.0
0,9744,0,3,41256003.0
0,8527,2,1,41256004.0
0,8272,5,3,41256005.0
0,7367,0,9,41256006.0
0,4963,2,5,41256007.0
0,4687,5,3,41256008.0
1,4274,#,#,41256009.0
0,238,0,10,41256010.0
0,9424,5,1,41342400.0
0,8520,0,6,41342401.0
0,7599,0,4,41342402.0
0,6233,2,2,41342403.0
1,5701,#,#,41342404.0
0,5595,0,1,41342405.0
0,5361,0,4,41342406.0
0,5302,0,3,41342407.0
0,4790,2,8,41342408.0
0,3791,2,4,41342409.0
0,3251,2,2,41342410.0
0,1617,2,2,41342411.0
0,1390,2,4,41342412.0
1,1131,#,#,41342413.0
0,11589,5,1,41428800.0
0,10974,0,6,41428801.0
1,10558,#,#,41428802.0
1,10351,#,#,41428803.0
0,5875,0,4,41428804.0
1,5825,#,#,41428805.0
0,5466,0,5,41428806.0
0,4745,2,5,41428807.0
0,3894,3,1,41428808.0
0,3833,0,2,41428809.0
1,10536,#,#,41515200.0
0,10234,0,1,41515201.0
0,9105,0,1,41515202.0
0,9035,0,7,41515203.0
0,7997,0,8,41515204.0
0,7752,2,7,41515205.0
0,7471,0,8,41515206.0
0,5061,0,4,41515207.0
0,4738,0,5,41515208.0
0,4588,0,3,41515209.0
1,4293,#,#,41515210.0
1,3550,#,#,41515211.0
0,2477,2,6,41515212.0
1,2394,#,#,41515213.0
0,1761,2,6,41515214.0
0,682,0,8,41515215.0
0,293,0,3,41515216.0
0,207,2,3,41515217.0
0,121,2,1,41515218.0
1,11278,#,#,41601600.0
0,10840,2,1,41601601.0
1,7145,#,#,41601602.0
1,6889,#,#,41601603.0
0,5653,0,2,41601604.0
1,4851,#,#,41601605.0
0,2267,0,2,41601606.0
0,1659,0,2,41601607.0
1,1303,#,#,41601608.0
0,1115,0,4,41601609.0
0,10705,3,1,41688000.0
1,7589,#,#,41688001.0
0,7558,2,1,41688002.0
0,6728,2,1,41688003.0
0,6599,0,4,41688004.0
0,5570,3,9,41688005.0
0,4488,3,6,41688006.0
1,4434,#,#,41688007.0
0,3976,0,7,41688008.0
0,3670,0,2,41688009.0
0,3497,0,1,41688010.0
0,1647,3,4,41688011.0
0,11665,0,1,41774400.0
1,11318,#,#,41774401.0
1,9787,#,#,41774402.0
0,8564,2,1,41774403.0
1,7551,#,#,41774404.0
0,5039,0,4,41774405.0
0,5032,0,3,41774406.0
1,4579,#,#,41774407.0
1,4078,#,#,41774408.0
1,3448,#,#,41774409.0
0,274,2,1,41774410.0
0,11405,0,6,41860800.0
1,10855,#,#,41860801.0
1,8748,#,#,41860802.0
0,7244,0,2,41860803.0
0,6260,2,8,41860804.0
0,6149,0,5,41860805.0
0,5806,2,2,41860806.0
0,5793,0,3,41860807.0
0,4714,2,3,41860808.0
0,4652,0,9,41860809.0
0,2323,2,2,41860810.0
0,1739,0,4,41860811.0
0,1593,0,1,41860812.0
0,1365,0,5,41860813.0
0,11084,0,10,41947200.0
0,11080,0,2,41947201.0
0,10353,0,2,41947202.0
0,8680,2,2,41947203.0
0,8660,0,9,41947204.0
0,8498,2,3,41947205.0
0,8352,3,1,41947206.0
1,8035,#,#,41947207.0
1,7869,#,#,41947208.0
0,7661,2,9,41947209.0
0,5864,3,5,41947210.0
1,4704,#,#,41947211.0
0,4373,0,2,41947212.0
0,3039,2,1,41947213.0
0,784,2,6,41947214.0
1,565,#,#,41947215.0
0,11363,0,9,42033600.0
0,11312,2,1,42033601.0
1,10768,#,#,42033602.0
0,10102,3,2,42033603.0
0,8784,3,2,42033604.0
0,7761,0,3,42033605.0
0,7306,5,6,42033606.0
1,7243,#,#,42033607.0
1,6698,#,#,42033608.0
0,6556,0,3,42033609.0
0,5401,5,5,42033610.0
1,5155,#,#,42033611.0
1,5123,#,#,42033612.0
0,4548,2,5,42033613.0
1,4038,#,#,42033614.0
0,3901,0,9,42033615.0
0,3661,0,6,42033616.0
0,3589,0,7,42033617.0
0,3355,2,1,42033618.0
0,2296,0,4,42033619.0
1,1388,#,#,42033620.0
0,1289,0,1,42033621.0
0,1090,2,3,42033622.0
0,486,0,3,42033623.0
1,306,#,#,42033624.0
0,25,0,6,42033625.0
0,11136,2,2,42120000.0
1,8163,#,#,42120001.0
1,3624,#,#,42120002.0
0,1210,5,7,42120003.0
0,290,0,8,42120004.0
1,25,#,#,42120005.0
1,11636,#,#,42206400.0
0,11165,0,6,42206401.0
0,11126,0,2,42206402.0
1,10646,#,#,42206403.0
1,10590,#,#,42206404.0
1,9755,#,#,42206405.0
0,8422,2,8,42206406.0
1,8030,#,#,42206407.0
0,7937,2,2,42206408.0
1,7923,#,#,42206409.0
1,7846,#,#,42206410.0
0,6616,2,2,42206411.0
0,1527,0,7,42206412.0
0,706,0,1,42206413.0
0,11060,4,3,42292800.0
0,10796,0,1,42292801.0
0,10727,2,1,42292802.0
1,10072,#,#,42292803.0
0,9950,2,7,42292804.0
0,9485,2,1,42292805.0
1,9261,#,#,42292806.0
0,8200,2,3,42292807.0
0,7260,3,1,42292808.0
0,6930,0,1,42292809.0
0,6891,2,3,42292810.0
0,6764,2,3,42292811.0
0,5480,0,6,42292812.0
1,3976,#,#,42292813.0
0,3784,2,9,42292814.0
0,2312,3,2,42292815.0
1,2048,#,#,42292816.0
0,981,2,1,42292817.0
0,577,0,5,42292818.0
0,11548,5,2,42379200.0
0,11068,2,1,42379201.0
0,10697,2,8,42379202.0
0,9649,5,1,42379203.0
0,9250,5,1,42379204.0
0,8704,2,3,42379205.0
1,8282,#,#,42379206.0
0,6464,5,2,42379207.0
0,5903,0,6,42379208.0
0,5779,0,6,42379209.0
0,5422,2,8,42379210.0
0,2647,3,2,42379211.0
0,1970,2,1,42379212.0
0,1848,2,2,42379213.0
0,1184,2,1,42379214.0
1,11738,#,#,42465600.0
0,9883,0,4,42465601.0
0,9565,0,2,42465602.0
0,9306,0,5,42465603.0
0,8837,2,4,42465604.0
0,6885,5,4,42465605.0
0,6012,0,10,42465606.0
1,4977,#,#,42465607.0
0,3072,0,5,42465608.0
1,2274,#,#,42465609.0
0,1762,2,6,42465610.0
0,1035,2,1,42465611.0
0,10560,2,1,42552000.0
1,10393,#,#,42552001.0
0,5663,2,2,42552002.0
0,1973,2,1,42552003.0
